src;dst;capacity_mbps;delay_ms;r_link
40;194;542;14;0,984
40;198;907;4;0,971
40;203;153;14;0,975
40;205;665;3;0,983
40;208;386;6;0,980
40;211;186;8;0,956
40;212;969;11;0,955
40;216;100;11;0,982
40;221;984;6;0,960
40;223;306;7;0,970
40;226;661;6;0,956
40;228;512;6;0,961
40;229;657;3;0,958
40;231;819;13;0,995
40;233;922;7;0,974
40;236;570;6;0,969
40;238;525;4;0,969
40;239;997;6;0,961
40;242;167;12;0,993
40;249;682;5;0,989
41;42;468;6;0,967
41;44;814;15;0,975
41;47;759;9;0,992
41;49;514;9;0,969
41;50;352;7;0,972
41;51;480;15;0,960
41;58;981;13;0,958
41;60;450;11;0,961
41;64;607;15;0,993
41;66;241;12;0,968
41;68;447;11;0,981
41;73;648;12;0,950
41;75;625;3;0,980
41;78;398;11;0,975
41;79;270;6;0,975
41;81;486;4;0,970
41;82;373;4;0,965
41;83;952;10;0,999
41;86;163;10;0,967
41;90;931;11;0,954
41;93;908;5;0,964
41;96;173;9;0,950
41;97;840;9;0,990
41;105;838;4;0,995
41;108;703;12;0,988
41;109;911;4;0,998
41;111;131;11;0,967
41;112;192;3;0,983
41;113;941;15;0,996
41;115;848;7;0,995
41;116;223;13;0,960
41;117;973;10;0,978
41;119;573;6;0,951
41;120;607;5;0,986
41;123;311;6;0,988
41;125;181;14;0,999
41;128;133;10;0,973
41;133;475;9;0,995
41;134;143;3;0,998
41;136;482;6;0,959
41;139;586;5;0,969
41;140;749;9;0,983
41;141;111;12;0,971
41;142;785;8;0,960
41;143;449;14;0,956
41;145;445;7;0,977
41;151;635;8;0,968
41;152;958;7;0,980
41;157;514;12;0,960
41;162;541;8;0,986
41;165;517;14;0,994
41;166;982;13;0,996
41;167;181;14;0,983
41;171;923;12;0,969
41;174;810;12;0,965
41;175;819;10;0,969
41;183;400;15;0,958
41;188;999;14;0,960
41;192;562;6;0,986
41;193;911;6;0,978
41;195;117;8;0,991
41;196;893;4;0,995
41;198;481;15;0,970
41;204;659;9;0,967
41;207;722;15;0,989
41;208;702;13;0,991
41;209;659;7;0,988
41;210;843;7;0,967
41;211;577;7;0,959
41;213;137;14;0,998
41;214;120;8;0,982
41;217;413;6;0,979
41;218;207;7;0,951
41;219;223;13;0,988
41;223;987;10;0,960
41;225;268;11;0,987
41;229;721;4;0,991
41;232;762;13;0,966
41;235;171;4;0,979
41;239;302;5;0,968
41;240;431;15;0,962
41;241;725;15;0,973
41;243;586;12;0,982
41;245;900;12;0,955
41;246;596;10;0,950
41;248;490;5;0,978
42;46;456;13;0,968
42;48;302;5;0,984
42;49;797;11;0,994
42;50;153;6;0,970
42;52;597;8;0,993
42;53;598;13;0,983
42;57;772;9;0,968
42;58;231;8;0,959
42;59;991;3;0,982
42;60;579;5;0,974
42;62;421;11;0,965
42;63;221;10;0,956
42;65;719;7;0,953
42;66;124;12;0,975
42;74;739;13;0,992
42;80;405;6;0,984
42;81;641;15;0,974
42;82;557;8;0,977
42;91;223;15;0,967
42;92;598;4;0,998
42;95;536;14;0,989
42;96;697;12;0,977
42;99;631;4;0,992
42;100;337;13;0,985
42;102;404;10;0,987
42;103;431;5;0,984
42;105;738;9;0,973
42;110;388;5;0,967
42;112;385;5;0,963
42;113;241;11;0,993
42;114;843;10;0,955
42;121;165;9;0,992
42;122;571;12;0,957
42;124;586;13;0,993
42;126;425;9;0,980
42;127;351;11;0,952
42;128;490;5;0,960
42;130;659;7;0,966
42;132;131;11;0,951
42;134;712;13;0,964
42;136;119;12;0,976
42;137;647;6;0,969
42;138;836;9;0,971
42;142;295;7;0,984
42;144;320;11;0,995
42;146;277;15;0,979
42;147;562;6;0,955
42;150;589;9;0,987
42;153;792;13;0,962
42;154;194;10;0,974
42;157;593;13;0,972
42;158;516;6;0,957
42;159;883;9;0,964
42;164;513;8;0,956
42;165;883;4;0,982
42;167;646;13;0,960
42;173;302;6;0,992
42;174;232;4;0,961
42;177;628;15;0,982
42;184;358;14;0,973
42;185;944;8;0,955
42;187;131;13;0,977
42;189;404;7;0,997
42;191;354;4;0,993
42;192;765;5;0,997
42;194;211;12;0,999
42;202;149;8;0,960
42;206;968;12;0,958
42;208;643;12;0,988
42;209;619;5;0,955
42;210;124;12;0,971
42;212;942;10;0,998
42;215;494;8;0,952
42;216;463;11;0,981
42;219;528;8;0,982
42;220;181;14;0,963
42;229;292;13;0,985
42;234;236;12;0,996
42;235;378;12;0,957
42;236;420;12;0,964
42;237;806;9;0,974
42;238;573;4;0,989
42;246;965;9;0,971
42;247;591;5;0,991
42;248;962;14;0,962
43;46;923;4;0,979
43;47;436;12;0,986
43;51;418;5;0,959
43;55;664;12;0,963
43;59;558;4;0,967
43;65;524;8;0,996
43;67;279;10;0,973
43;72;832;8;0,984
43;74;524;7;0,967
43;75;179;5;0,964
43;79;766;8;0,971
43;82;351;8;0,998
43;84;477;12;0,998
43;89;749;3;0,974
43;90;470;9;0,992
43;91;230;13;0,975
43;97;325;12;0,966
43;98;855;12;0,991
43;99;277;9;0,982
43;100;153;8;0,966
43;104;941;13;0,968
43;108;822;14;0,980
43;109;217;9;0,950
43;110;947;13;0,958
43;111;997;12;0,954
43;114;284;4;0,953
43;120;938;15;0,977
43;121;645;10;0,991
43;124;865;8;0,973
43;129;623;8;0,983
43;131;900;10;0,977
43;132;828;8;0,964
43;138;174;12;0,996
43;139;893;15;0,989
43;144;733;8;0,955
43;148;424;14;0,997
43;149;648;7;0,966
43;150;366;6;0,971
43;153;422;11;0,974
43;155;459;12;0,980
43;160;731;4;0,957
43;165;541;5;0,956
43;169;901;11;0,986
43;171;565;13;0,972
43;172;436;5;0,979
43;173;221;11;0,984
43;176;416;11;0,953
43;177;901;6;0,966
43;180;876;15;0,995
43;181;428;11;0,963
43;186;698;7;0,998
43;187;848;4;0,980
43;189;463;14;0,961
43;190;583;7;0,963
43;192;972;10;0,996
43;193;127;4;0,981
43;198;378;6;0,968
43;199;314;6;0,956
43;200;262;12;0,978
43;201;438;5;0,968
43;204;476;6;0,961
43;205;842;12;0,998
43;207;617;7;0,988
43;208;493;13;0,967
43;211;553;12;0,997
43;213;929;13;0,988
43;215;694;5;0,996
43;217;130;5;0,989
43;218;652;12;0,997
43;226;555;5;0,971
43;227;291;6;0,972
43;231;975;6;0,970
43;233;448;14;0,968
43;234;950;10;0,962
43;235;630;10;0,979
43;237;172;5;0,953
43;239;933;9;0,982
43;241;977;5;0,970
43;243;513;4;0,992
43;246;848;7;0,981
43;247;399;14;0,953
44;46;785;9;0,965
44;48;755;4;0,967
44;51;260;4;0,953
44;58;926;9;0,995
44;59;632;3;0,957
44;60;913;11;0,957
44;63;780;11;0,991
44;66;778;9;0,982
44;67;509;6;0,981
44;70;148;13;0,971
44;71;313;9;0,971
44;73;945;9;0,954
44;74;591;10;0,968
44;76;271;11;0,975
44;77;913;11;0,993
44;78;375;15;0,957
44;80;750;12;0,980
44;81;654;8;0,999
44;82;100;14;0,955
44;85;875;10;0,966
44;87;284;9;0,974
44;88;173;15;0,952
44;89;745;7;0,989
44;93;543;7;0,980
44;96;501;3;0,998
44;99;595;10;0,983
44;101;811;5;0,967
44;102;553;8;0,964
44;104;817;15;0,974
44;105;208;9;0,983
44;106;880;8;0,958
44;107;105;7;0,979
44;110;750;14;0,965
44;111;192;7;0,963
44;117;147;12;0,976
44;118;402;12;0,975
44;120;997;4;0,993
44;121;315;5;0,991
44;123;124;3;0,963
44;124;977;13;0,993
44;126;602;6;0,998
44;127;407;7;0,992
44;128;387;5;0,951
44;131;149;3;0,998
44;134;565;13;0,981
44;135;564;5;0,993
44;138;268;10;0,954
44;139;220;12;0,983
44;144;925;7;0,967
44;146;363;7;0,990
44;147;951;7;0,975
44;148;207;9;0,973
44;149;852;13;0,961
44;150;576;5;0,977
44;153;857;8;0,957
44;158;565;11;0,972
44;160;121;6;0,976
44;165;330;14;0,995
44;166;845;11;0,956
44;168;845;11;0,955
44;170;717;5;0,983
44;172;121;12;0,983
44;175;833;11;0,984
44;177;322;9;0,992
44;182;641;12;0,993
44;183;511;5;0,951
44;185;144;13;0,959
44;190;959;4;0,984
44;192;317;8;0,956
44;194;657;6;0,971
44;198;969;11;0,965
44;204;502;5;0,985
44;207;445;6;0,974
44;209;931;11;0,959
44;210;924;13;0,994
44;212;534;12;0,956
44;213;182;4;0,998
44;216;244;10;0,953
44;217;153;11;0,988
44;219;619;12;0,952
44;220;279;14;0,987
44;222;801;14;0,996
44;225;885;12;0,975
44;229;866;7;0,971
44;232;963;12;0,962
44;235;113;12;0,998
44;236;830;9;0,974
44;238;209;4;0,950
44;239;121;9;0,970
44;240;337;13;0,984
44;244;797;4;0,990
44;247;595;6;0,987
45;48;555;5;0,950
45;51;208;8;0,997
45;53;197;10;0,984
45;54;993;12;0,985
45;56;539;9;0,990
45;58;231;8;0,970
45;62;528;6;0,991
45;64;562;6;0,980
45;66;883;12;0,969
45;67;520;11;0,978
45;69;529;10;0,990
45;85;203;13;0,991
45;86;458;9;0,963
45;87;537;10;0,989
45;91;751;10;0,979
45;95;451;13;0,980
45;96;488;12;0,961
45;98;755;7;0,951
45;101;930;11;0,974
45;102;686;5;0,995
45;103;495;9;0,997
45;104;784;7;0,951
45;105;857;6;0,960
45;108;792;14;0,995
45;109;461;12;0,977
45;111;795;14;0,981
45;113;178;9;0,967
45;126;199;10;0,955
45;127;845;4;0,972
45;129;244;10;0,993
45;132;599;11;0,985
45;135;834;13;0,974
45;137;193;3;0,980
45;138;723;13;0,958
45;141;801;10;0,975
45;143;923;15;0,979
45;146;193;13;0,996
45;156;799;8;0,955
45;160;892;8;0,989
45;162;852;8;0,995
45;163;836;15;0,980
45;165;154;7;0,955
45;168;297;12;0,953
45;169;647;4;0,999
45;170;754;4;0,986
45;171;304;4;0,969
45;176;517;14;0,970
45;177;162;6;0,973
45;179;610;13;0,953
45;184;875;14;0,989
45;185;598;5;0,954
45;186;366;9;0,983
45;188;496;14;0,973
45;192;602;4;0,969
45;194;732;8;0,988
45;195;233;6;0,997
45;197;500;15;0,977
45;198;635;13;0,962
45;199;753;4;0,973
45;200;206;6;0,977
45;201;826;7;0,992
45;203;456;14;0,964
45;204;486;10;0,965
45;206;310;15;0,968
45;209;291;6;0,993
45;214;786;6;0,970
45;216;576;14;0,978
45;218;372;10;0,979
45;220;737;8;0,997
45;223;358;5;0,998
45;228;535;8;0,980
45;230;887;13;0,951
45;232;725;11;0,987
45;233;880;13;0,960
45;235;168;7;0,996
45;236;206;9;0,963
45;238;247;4;0,987
45;239;366;15;0,954
45;241;741;13;0,981
45;245;123;10;0,990
45;247;366;6;0,967
45;249;144;8;0,972
46;48;647;9;0,959
46;50;331;5;0,958
46;51;283;9;0,989
46;56;648;4;0,961
46;58;721;5;0,971
46;59;994;6;0,954
46;60;471;5;0,975
46;62;922;3;0,961
46;72;496;13;0,961
46;78;473;13;0,950
46;81;598;8;0,967
46;82;418;6;0,950
46;85;201;11;0,953
46;89;771;7;0,966
46;90;399;6;0,953
46;91;327;5;0,976
46;93;181;4;0,972
46;94;618;4;0,968
46;95;924;5;0,994
46;96;673;15;0,976
46;97;790;5;0,975
46;98;175;7;0,956
46;101;601;14;0,952
46;103;494;4;0,972
46;112;299;4;0,988
46;113;953;12;0,992
46;115;388;5;0,980
46;121;358;13;0,966
46;122;772;13;0,971
46;126;999;6;0,997
46;129;263;6;0,958
46;130;982;10;0,987
46;136;719;13;0,994
46;137;669;14;0,974
46;138;811;14;0,976
46;140;357;7;0,958
46;143;755;10;0,992
46;144;232;3;0,976
46;146;343;5;0,999
46;149;529;15;0,965
46;153;113;9;0,984
46;155;656;8;0,951
46;158;983;14;0,978
46;159;113;8;0,996
46;161;100;9;0,980
46;167;650;4;0,973
46;168;986;5;0,985
46;173;264;5;0,959
46;175;742;15;0,952
46;177;295;7;0,998
46;181;979;14;0,977
46;183;534;5;0,988
46;184;270;7;0,958
46;187;578;4;0,983
46;191;271;14;0,976
46;192;456;11;0,998
46;193;692;5;0,970
46;195;102;13;0,979
46;198;229;7;0,962
46;199;779;10;0,994
46;200;708;9;0,980
46;203;258;4;0,976
46;204;440;10;0,953
46;205;413;11;0,959
46;206;499;15;0,969
46;209;752;6;0,975
46;210;770;12;0,953
46;212;723;6;0,996
46;213;889;7;0,990
46;214;345;9;0,987
46;218;616;6;0,989
46;221;252;14;0,965
46;227;368;11;0,958
46;228;628;6;0,989
46;229;545;4;0,958
46;233;458;15;0,985
46;235;599;9;0,974
46;239;751;10;0,962
46;241;378;5;0,990
46;246;876;10;0,999
46;247;792;5;0,965
46;248;404;13;0,971
46;249;435;7;0,957
47;50;143;10;0,957
47;52;620;12;0,953
47;58;198;7;0,985
47;63;654;9;0,954
47;65;730;12;0,995
47;67;265;3;0,975
47;68;628;7;0,990
47;71;376;3;0,961
47;72;145;10;0,961
47;73;288;12;0,981
47;74;507;3;0,967
47;75;122;7;0,984
47;76;289;7;0,973
47;81;670;6;0,978
47;82;567;5;0,952
47;84;609;15;0,962
47;85;880;8;0,998
47;86;557;4;0,954
47;90;731;12;0,992
47;93;938;7;0,952
47;94;994;4;0,988
47;99;819;6;0,958
47;100;937;3;0,998
47;102;206;10;0,975
47;103;213;7;0,994
47;104;977;6;0,976
47;106;400;8;0,992
47;108;392;12;0,978
47;109;104;5;0,969
47;112;218;11;0,995
47;116;766;13;0,983
47;118;811;11;0,950
47;121;736;7;0,985
47;122;584;8;0,959
47;125;957;9;0,982
47;126;395;5;0,956
47;134;155;6;0,959
47;135;441;11;0,995
47;136;717;5;0,965
47;140;979;8;0,973
47;142;833;5;0,957
47;149;373;5;0,997
47;150;888;6;0,986
47;152;939;15;0,984
47;154;146;14;0,997
47;156;115;4;0,986
47;162;588;6;0,988
47;168;319;5;0,952
47;169;668;9;0,985
47;172;613;10;0,986
47;173;560;6;0,987
47;180;242;12;0,990
47;181;431;3;0,964
47;183;468;8;0,972
47;186;880;8;0,966
47;187;612;11;0,958
47;189;510;7;0,955
47;191;584;12;0,956
47;197;155;9;0,991
47;199;514;14;0,984
47;201;355;13;0,967
47;204;621;13;0,979
47;205;750;13;0,997
47;210;394;11;0,964
47;212;221;15;0,978
47;214;136;12;0,963
47;218;317;15;0,951
47;221;537;8;0,954
47;222;208;6;0,977
47;225;704;11;0,992
47;230;647;5;0,978
47;231;472;9;0,976
47;232;677;7;0,980
47;235;637;5;0,978
47;236;352;9;0,971
47;238;395;8;0,974
47;241;571;11;0,974
47;242;836;5;0,969
47;244;981;9;0,965
47;247;552;11;0,995
47;248;937;4;0,954
47;249;370;13;0,997
48;55;986;6;0,970
48;56;258;14;0,981
48;57;328;10;0,967
48;58;377;4;0,955
48;59;310;6;0,967
48;60;591;6;0,967
48;62;646;5;0,960
48;66;527;8;0,997
48;69;192;3;0,982
48;70;592;7;0,963
48;71;844;8;0,972
48;73;652;15;0,958
48;74;733;7;0,954
48;75;843;13;0,973
48;77;957;15;0,964
48;83;907;4;0,951
48;84;779;5;0,992
48;85;120;4;0,954
48;87;601;12;0,983
48;88;743;12;0,958
48;91;409;13;0,956
48;93;650;14;0,983
48;95;533;7;0,966
48;97;991;14;0,995
48;98;525;13;0,986
48;99;607;14;0,958
48;100;314;10;0,997
48;104;806;14;0,959
48;112;414;5;0,984
48;113;883;14;0,965
48;115;696;8;0,998
48;116;930;10;0,994
48;117;867;14;0,993
48;118;956;13;0,966
48;124;884;7;0,963
48;126;816;6;0,990
48;127;440;4;0,963
48;131;711;7;0,998
48;134;305;7;0,966
48;137;257;10;0,956
48;138;749;13;0,974
48;140;637;10;0,966
48;143;489;11;0,990
48;144;596;8;0,986
48;150;380;7;0,970
48;152;525;9;0,975
48;153;865;14;0,958
48;154;351;15;0,956
48;155;175;9;0,957
48;157;706;5;0,999
48;162;607;10;0,964
48;165;254;11;0,969
48;169;996;9;0,967
48;173;844;3;0,980
48;177;993;5;0,966
48;179;302;14;0,964
48;180;474;12;0,968
48;182;913;12;0,982
48;187;273;14;0,984
48;190;869;7;0,967
48;191;351;8;0,963
48;193;257;11;0,979
48;198;427;5;0,973
48;201;922;8;0,960
48;203;882;4;0,977
48;205;218;12;0,963
48;206;104;14;0,990
48;209;718;6;0,962
48;210;749;11;0,979
48;215;618;8;0,968
48;221;528;7;0,954
48;225;780;12;0,987
48;226;466;14;0,983
48;227;704;8;0,985
48;228;257;14;0,952
48;232;727;9;0,989
48;237;642;14;0,959
48;241;143;8;0,979
48;243;468;3;0,971
48;245;945;11;0,989
48;246;637;3;0,953
48;247;852;12;0,973
48;249;497;11;0,959
49;51;110;9;0,987
49;52;479;5;0,993
49;55;422;14;0,976
49;56;958;7;0,994
49;57;628;11;0,956
49;62;865;9;0,978
49;67;647;15;0,957
49;69;608;12;0,984
49;70;829;12;0,987
49;72;396;4;0,970
49;73;118;5;0,997
49;75;165;13;0,956
49;76;946;7;0,957
49;78;958;13;0,955
49;81;352;11;0,998
49;82;705;14;0,988
49;83;922;11;0,977
49;84;835;15;0,976
49;85;956;12;0,993
49;86;236;8;0,998
49;89;667;8;0,972
49;91;878;8;0,965
49;92;889;14;0,964
49;94;437;6;0,988
49;97;855;4;0,965
49;102;345;10;0,954
49;105;234;7;0,981
49;108;127;8;0,994
49;110;639;14;0,987
49;111;775;10;0,997
49;113;341;9;0,956
49;115;956;12;0,974
49;119;338;5;0,987
49;121;718;4;0,973
49;135;751;10;0,982
49;142;288;9;0,973
49;147;813;3;0,960
49;149;599;4;0,997
49;154;886;14;0,987
49;156;981;4;0,970
49;158;693;11;0,959
49;159;170;13;0,985
49;161;293;5;0,959
49;162;711;10;0,983
49;164;343;13;0,993
49;169;292;9;0,965
49;172;442;12;0,966
49;174;267;13;0,996
49;175;899;3;0,965
49;176;249;11;0,955
49;182;784;5;0,968
49;183;561;5;0,992
49;184;843;4;0,957
49;185;298;14;0,994
49;186;386;4;0,954
49;188;269;8;0,998
49;190;642;5;0,993
49;191;838;4;0,998
49;192;433;14;0,963
49;196;445;9;0,982
49;200;248;7;0,958
49;202;694;9;0,956
49;203;937;7;0,982
49;204;803;5;0,992
49;206;176;7;0,975
49;207;264;4;0,958
49;210;357;15;0,953
49;212;791;6;0,963
49;216;760;14;0,985
49;217;332;7;0,988
49;220;456;8;0,953
49;221;260;6;0,961
49;222;293;6;0,979
49;224;385;6;0,980
49;228;979;13;0,981
49;233;844;5;0,989
49;235;312;9;0,957
49;237;759;9;0,962
49;240;739;4;0,967
49;242;724;11;0,984
49;243;133;8;0,964
49;244;448;7;0,977
49;246;453;12;0,986
49;247;289;13;0,983
50;51;232;4;0,963
50;55;797;8;0,991
50;57;104;9;0,963
50;58;171;11;0,964
50;63;410;8;0,997
50;65;797;14;0,992
50;66;745;15;0,958
50;68;734;4;0,960
50;71;857;5;0,951
50;72;990;14;0,978
50;74;889;5;0,990
50;76;958;4;0,963
50;79;985;8;0,966
50;80;276;6;0,961
50;83;799;10;0,956
50;84;784;14;0,987
50;86;205;5;0,970
50;88;163;12;0,979
50;93;463;7;0,976
50;96;410;12;0,951
50;99;775;15;0,966
50;101;760;8;0,970
50;107;683;6;0,963
50;108;856;7;0,951
50;109;595;5;0,957
50;111;941;8;0,992
50;112;962;5;0,985
50;113;832;11;0,955
50;116;377;7;0,998
50;117;243;11;0,950
50;118;402;7;0,977
50;120;160;5;0,957
50;127;961;14;0,970
50;132;589;14;0,972
50;134;962;10;0,965
50;135;222;4;0,978
50;136;792;14;0,991
50;137;353;3;0,950
50;138;854;14;0,968
50;139;179;15;0,998
50;141;472;9;0,975
50;142;511;11;0,973
50;145;548;5;0,983
50;150;548;14;0,952
50;153;397;14;0,978
50;154;742;12;0,979
50;157;577;10;0,974
50;159;571;14;0,983
50;165;849;11;0,954
50;167;238;8;0,964
50;168;396;13;0,995
50;171;501;14;0,962
50;172;231;10;0,998
50;174;593;15;0,992
50;176;120;6;0,970
50;178;171;3;0,978
50;181;897;4;0,955
50;184;815;13;0,953
50;187;960;10;0,981
50;189;277;9;0,958
50;190;715;11;0,966
50;192;524;13;0,993
50;194;187;6;0,964
50;198;141;7;0,975
50;199;311;11;0,957
50;202;479;10;0,990
50;203;473;5;0,993
50;204;662;14;0,976
50;209;115;10;0,968
50;213;929;7;0,954
50;216;218;12;0,964
50;221;173;5;0,967
50;223;459;11;0,991
50;224;568;13;0,968
50;226;166;7;0,992
50;230;497;14;0,969
50;232;225;4;0,952
50;237;544;6;0,957
50;240;966;9;0,970
50;241;478;12;0,984
50;243;136;4;0,994
50;245;531;4;0,952
50;247;360;8;0,987
51;52;291;12;0,975
51;56;224;6;0,961
51;57;304;7;0,958
51;58;249;4;0,962
51;59;851;5;0,998
51;63;413;6;0,968
51;64;281;11;0,988
51;67;629;8;0,972
51;70;857;4;0,952
51;71;231;4;0,991
51;73;932;6;0,999
51;75;788;15;0,975
51;82;853;6;0,975
51;83;900;8;0,951
51;87;200;11;0,970
51;95;375;10;0,950
51;97;709;11;0,988
51;98;268;14;0,995
51;103;562;13;0,995
51;104;910;9;0,982
51;106;965;12;0,969
51;110;633;9;0,952
51;115;850;13;0,972
51;118;984;10;0,958
51;124;919;7;0,986
51;126;405;11;0,992
51;130;252;11;0,964
51;132;277;6;0,996
51;142;826;14;0,974
51;144;503;13;0,950
51;146;661;4;0,997
51;151;442;5;0,985
51;153;679;15;0,956
51;155;999;13;0,996
51;157;293;4;0,967
51;160;582;4;0,988
51;162;779;5;0,989
51;165;168;12;0,957
51;167;807;6;0,971
51;171;155;13;0,961
51;175;748;9;0,960
51;177;981;8;0,981
51;180;880;13;0,982
51;182;690;7;0,999
51;183;787;14;0,979
51;184;185;6;0,998
51;186;267;5;0,971
51;191;254;4;0,967
51;192;851;6;0,990
51;199;759;5;0,985
51;201;798;13;0,997
51;202;700;9;0,963
51;206;189;4;0,952
51;209;377;12;0,987
51;211;127;14;0,992
51;215;770;12;0,957
51;217;500;12;0,951
51;220;521;14;0,968
51;223;334;4;0,993
51;227;935;3;0,979
51;228;454;11;0,958
51;230;514;15;0,965
51;231;108;10;0,962
51;232;120;7;0,950
51;233;137;15;0,981
51;249;795;12;0,988
52;53;144;8;0,959
52;56;469;4;0,983
52;57;879;10;0,999
52;59;479;5;0,982
52;62;419;11;0,977
52;64;866;13;0,991
52;69;229;11;0,977
52;79;501;6;0,974
52;84;284;14;0,956
52;87;698;8;0,982
52;88;508;9;0,989
52;90;745;10;0,982
52;92;417;15;0,983
52;102;522;8;0,974
52;106;114;3;0,966
52;110;195;4;0,990
52;113;953;5;0,982
52;114;221;7;0,967
52;117;440;12;0,985
52;118;783;12;0,958
52;124;945;10;0,981
52;127;303;7;0,960
52;128;938;14;0,979
52;131;780;4;0,978
52;132;735;3;0,974
52;136;353;15;0,966
52;139;302;7;0,978
52;140;534;11;0,978
52;141;552;5;0,977
52;142;583;10;0,985
52;146;890;8;0,989
52;148;423;7;0,952
52;151;605;9;0,954
52;154;239;4;0,988
52;157;274;9;0,999
52;158;880;7;0,954
52;159;604;12;0,975
52;162;218;7;0,955
52;163;921;14;0,964
52;164;967;6;0,981
52;169;932;4;0,964
52;171;801;3;0,988
52;172;455;8;0,968
52;173;925;11;0,999
52;181;510;7;0,977
52;182;610;11;0,990
52;184;372;4;0,986
52;185;328;4;0,965
52;190;787;5;0,993
52;191;834;7;0,985
52;192;244;10;0,998
52;193;577;7;0,965
52;203;235;10;0,981
52;205;375;8;0,951
52;207;138;14;0,971
52;208;863;4;0,979
52;209;409;6;0,959
52;211;838;11;0,974
52;213;193;14;0,992
52;220;492;6;0,981
52;223;356;13;0,968
52;227;322;13;0,989
52;229;560;3;0,972
52;230;997;13;0,966
52;232;143;13;0,992
52;236;669;13;0,970
52;237;754;12;0,958
52;238;849;8;0,990
52;241;792;11;0,977
52;247;486;10;0,962
52;249;735;8;0,979
53;60;437;11;0,954
53;61;855;7;0,957
53;62;501;4;0,987
53;64;832;4;0,961
53;69;827;9;0,953
53;70;392;7;0,970
53;73;598;6;0,980
53;77;260;10;0,991
53;78;841;15;0,960
53;79;171;14;0,980
53;81;263;15;0,994
53;83;603;15;0,977
53;86;635;8;0,954
53;87;190;10;0,982
53;93;537;13;0,952
53;95;736;6;0,963
53;96;822;15;0,971
53;97;967;10;0,950
53;104;873;9;0,958
53;107;437;12;0,992
53;111;142;9;0,996
53;117;401;3;0,969
53;121;338;11;0,978
53;123;298;11;0,980
53;126;864;4;0,972
53;127;499;9;0,987
53;129;222;11;0,967
53;132;643;12;0,967
53;134;719;14;0,986
53;136;330;4;0,989
53;137;328;9;0,997
53;143;306;10;0,955
53;146;715;9;0,996
53;147;143;11;0,967
53;149;812;14;0,974
53;152;123;11;0,958
53;155;827;10;0,995
53;157;344;7;0,954
53;160;426;8;0,984
53;161;252;10;0,996
53;162;357;11;0,990
53;165;620;10;0,979
53;168;673;11;0,959
53;169;603;8;0,980
53;171;248;11;0,969
53;172;922;6;0,977
53;173;964;5;0,984
53;174;709;4;0,968
53;175;765;11;0,963
53;176;620;10;0,987
53;180;440;12;0,983
53;181;428;7;0,959
53;184;595;12;0,983
53;186;747;9;0,953
53;191;161;6;0,985
53;193;563;6;0,961
53;194;169;9;0,989
53;195;583;3;0,988
53;196;882;8;0,953
53;197;852;12;0,979
53;201;547;9;0,979
53;202;381;6;0,958
53;205;914;6;0,982
53;210;370;12;0,958
53;216;658;13;0,955
53;220;265;12;0,952
53;222;862;14;0,973
53;223;880;8;0,960
53;225;500;7;0,974
53;229;361;14;0,974
53;230;413;13;0,986
53;232;162;9;0,967
53;236;435;3;0,961
53;239;307;9;0,983
53;245;714;10;0,981
53;246;229;8;0,969
53;247;926;10;0,986
53;248;590;5;0,959
54;55;237;8;0,999
54;56;582;7;0,972
54;57;217;12;0,956
54;58;774;14;0,972
54;67;644;5;0,989
54;68;938;4;0,963
54;69;890;10;0,954
54;71;683;11;0,992
54;75;590;11;0,989
54;76;478;4;0,957
54;78;944;10;0,958
54;79;412;9;0,968
54;81;874;4;0,964
54;84;719;3;0,956
54;86;437;9;0,952
54;89;743;4;0,990
54;92;150;14;0,970
54;96;134;8;0,966
54;98;606;5;0,955
54;105;997;11;0,954
54;106;777;3;0,977
54;108;111;14;0,965
54;110;770;4;0,977
54;112;994;14;0,969
54;113;163;15;0,991
54;114;653;10;0,978
54;116;986;11;0,987
54;122;971;4;0,973
54;123;630;7;0,961
54;126;764;11;0,967
54;130;234;13;0,963
54;138;778;5;0,990
54;141;662;15;0,969
54;142;967;8;0,954
54;143;259;6;0,964
54;144;365;9;0,990
54;145;107;12;0,979
54;150;637;14;0,999
54;158;742;9;0,971
54;159;751;14;0,977
54;160;562;7;0,989
54;161;960;6;0,999
54;162;599;12;0,960
54;167;576;6;0,959
54;170;663;5;0,967
54;173;649;6;0,955
54;176;225;11;0,984
54;178;166;5;0,963
54;179;585;4;0,999
54;184;640;11;0,952
54;185;398;8;0,988
54;186;320;12;0,981
54;189;963;12;0,995
54;193;987;8;0,983
54;195;273;6;0,986
54;199;506;14;0,976
54;200;840;6;0,998
54;202;591;15;0,975
54;203;854;6;0,968
54;206;419;6;0,995
54;211;745;6;0,978
54;216;514;5;0,957
54;219;665;11;0,988
54;221;803;6;0,984
54;223;553;13;0,968
54;226;781;10;0,974
54;227;244;4;0,972
54;228;808;4;0,956
54;229;254;7;0,980
54;233;126;9;0,968
54;234;876;3;0,956
54;238;344;13;0,976
54;244;392;6;0,981
54;245;874;14;0,966
54;247;996;12;0,975
54;249;978;14;0,975
55;56;215;12;0,979
55;58;555;9;0,952
55;60;101;10;0,968
55;61;567;13;0,954
55;62;783;6;0,980
55;63;219;7;0,978
55;66;500;9;0,984
55;69;349;4;0,960
55;70;403;15;0,959
55;73;108;8;0,996
55;74;350;8;0,977
55;75;865;6;0,969
